rms_x,rms_y,rms_z,pw,label
0.05,1.09,0.06,190.13,obstruction
0.04,1.09,0.04,190.24,obstruction
0.04,1.09,0.05,183.92,obstruction
0.05,1.09,0.05,193.38,obstruction
0.08,1.09,0.08,185.77,obstruction
0.18,1.09,0.18,182.88,obstruction
0.14,1.09,0.17,185.07,obstruction
0.17,1.09,0.24,176.88,obstruction
0.12,1.09,0.18,187.99,obstruction
0.09,1.09,0.11,182.05,obstruction
0.07,1.09,0.08,190.77,obstruction
0.04,1.09,0.04,192.44,obstruction
0.04,1.09,0.05,183.87,obstruction
0.04,1.09,0.05,186.81,obstruction
0.04,1.09,0.05,180.23,obstruction
0.07,1.09,0.09,175.24,obstruction
0.06,1.09,0.07,180.57,obstruction
0.13,1.09,0.13,179.38,obstruction
0.09,1.09,0.09,174.22,obstruction
0.12,1.10,0.12,182.38,obstruction
0.12,1.09,0.15,180.82,obstruction
0.08,1.08,0.09,175.41,obstruction
0.10,1.09,0.11,183.05,obstruction
0.06,1.09,0.07,175.78,obstruction
0.10,1.09,0.10,175.76,obstruction
0.08,1.08,0.10,183.23,obstruction
0.07,1.08,0.09,174.17,obstruction
0.12,1.09,0.13,177.83,obstruction
0.09,1.09,0.10,178.34,obstruction
0.12,1.09,0.13,174.92,obstruction
0.09,1.09,0.13,179.09,obstruction
0.09,1.09,0.11,180.02,obstruction
0.11,1.09,0.12,185.66,obstruction
0.06,1.10,0.07,188.88,obstruction
0.09,1.09,0.12,182.21,obstruction
0.07,1.09,0.09,189.51,obstruction
0.10,1.09,0.12,184.95,obstruction
0.12,1.09,0.14,183.83,obstruction
0.07,1.09,0.07,185.14,obstruction
0.13,1.08,0.14,183.39,obstruction
0.10,1.10,0.13,194.62,obstruction
0.08,1.08,0.11,187.16,obstruction
0.14,1.09,0.17,187.43,obstruction
0.09,1.09,0.11,182.52,obstruction
0.11,1.09,0.16,187.41,obstruction
0.12,1.09,0.14,182.33,obstruction
0.08,1.09,0.11,183.31,obstruction
0.12,1.09,0.17,187.18,obstruction
0.08,1.09,0.10,184.92,obstruction
0.10,1.08,0.12,186.78,obstruction
0.08,1.09,0.13,182.14,obstruction
0.06,1.09,0.08,188.20,obstruction
0.13,1.09,0.17,182.30,obstruction
0.11,1.09,0.15,187.40,obstruction
0.09,1.08,0.12,187.10,obstruction
0.15,1.09,0.18,190.22,obstruction
0.08,1.09,0.10,186.56,obstruction
0.10,1.09,0.13,186.33,obstruction
0.12,1.08,0.13,185.12,obstruction
0.07,1.08,0.09,195.96,obstruction
0.11,1.08,0.14,186.65,obstruction
0.11,1.11,0.13,190.93,obstruction
0.09,1.09,0.11,189.09,obstruction
0.18,1.09,0.19,194.22,obstruction
0.11,1.08,0.11,191.71,obstruction
0.11,1.09,0.13,199.15,obstruction
0.16,1.09,0.17,193.25,obstruction
0.09,1.08,0.11,194.33,obstruction
0.16,1.10,0.15,190.86,obstruction
0.12,1.09,0.15,190.93,obstruction
0.10,1.08,0.11,191.27,obstruction
0.13,1.09,0.16,186.91,obstruction
0.12,1.09,0.14,193.43,obstruction
0.11,1.09,0.14,190.11,obstruction
0.19,1.09,0.20,198.08,obstruction
0.12,1.09,0.13,200.22,obstruction
0.13,1.09,0.14,199.78,obstruction
0.16,1.09,0.18,196.34,obstruction
0.09,1.09,0.09,194.25,obstruction
0.10,1.09,0.12,194.37,obstruction
0.16,1.09,0.16,195.51,obstruction
0.07,1.08,0.10,193.93,obstruction
0.15,1.09,0.14,195.24,obstruction
0.13,1.09,0.14,192.57,obstruction
0.08,1.09,0.10,196.24,obstruction
0.14,1.08,0.17,191.67,obstruction
0.12,1.09,0.14,195.66,obstruction
0.10,1.08,0.12,197.20,obstruction
0.13,1.09,0.17,194.98,obstruction
0.12,1.09,0.13,201.34,obstruction
0.09,1.08,0.12,196.34,obstruction
0.17,1.09,0.18,194.60,obstruction
0.10,1.09,0.12,194.37,obstruction
0.13,1.09,0.13,190.39,obstruction
0.12,1.09,0.15,198.47,obstruction
0.08,1.09,0.12,193.51,obstruction
0.08,1.09,0.10,197.68,obstruction
0.12,1.10,0.17,193.79,obstruction
0.06,1.09,0.08,192.14,obstruction
0.11,1.09,0.13,193.77,obstruction
0.11,1.09,0.13,190.84,obstruction
0.06,1.09,0.08,201.57,obstruction
0.10,1.08,0.16,196.11,obstruction
0.10,1.09,0.12,198.13,obstruction
0.07,1.09,0.08,188.86,obstruction
0.14,1.09,0.17,194.93,obstruction
0.07,1.09,0.11,192.72,obstruction
0.09,1.08,0.12,191.31,obstruction
0.14,1.09,0.17,191.03,obstruction
0.10,1.10,0.11,192.56,obstruction
0.15,1.09,0.18,194.03,obstruction
0.12,1.09,0.16,195.27,obstruction
0.10,1.09,0.10,195.56,obstruction
0.17,1.09,0.19,190.85,obstruction
0.14,1.09,0.15,197.98,obstruction
0.09,1.09,0.11,192.14,obstruction
0.17,1.09,0.19,193.02,obstruction
0.09,1.08,0.12,193.48,obstruction
0.12,1.09,0.14,191.77,obstruction
0.14,1.09,0.18,201.23,obstruction
0.10,1.09,0.11,193.57,obstruction
0.10,1.09,0.12,198.23,obstruction
0.14,1.09,0.17,193.82,obstruction
0.06,1.09,0.08,193.48,obstruction
0.12,1.09,0.16,192.22,obstruction
0.10,1.09,0.14,190.76,obstruction
0.08,1.09,0.10,195.65,obstruction
0.13,1.09,0.16,191.03,obstruction
0.10,1.09,0.12,192.46,obstruction
0.09,1.09,0.11,192.01,obstruction
0.16,1.09,0.17,194.25,obstruction
0.07,1.09,0.10,188.33,obstruction
0.13,1.09,0.14,194.46,obstruction
0.16,1.09,0.18,191.03,obstruction
0.08,1.09,0.10,190.97,obstruction
0.15,1.09,0.16,195.56,obstruction
0.11,1.10,0.16,191.40,obstruction
0.12,1.10,0.11,195.68,obstruction
0.13,1.09,0.17,187.51,obstruction
0.13,1.09,0.14,196.21,obstruction
0.11,1.09,0.10,192.85,obstruction
0.15,1.09,0.15,192.98,obstruction
0.08,1.09,0.11,191.66,obstruction
0.12,1.09,0.11,190.38,obstruction
0.12,1.09,0.13,193.09,obstruction
0.07,1.09,0.08,191.97,obstruction
0.13,1.09,0.14,191.66,obstruction
0.09,1.09,0.12,186.66,obstruction
0.07,1.08,0.07,187.58,obstruction
0.12,1.09,0.16,188.94,obstruction
0.11,1.10,0.12,188.04,obstruction
0.12,1.09,0.12,189.95,obstruction
0.16,1.08,0.18,189.97,obstruction
0.13,1.09,0.12,192.11,obstruction
0.15,1.09,0.16,196.58,obstruction
0.15,1.09,0.15,197.24,obstruction
0.14,1.09,0.12,195.80,obstruction
0.15,1.09,0.21,195.92,obstruction
0.14,1.09,0.14,199.44,obstruction
0.12,1.08,0.14,196.17,obstruction
0.17,1.10,0.19,196.08,obstruction
0.12,1.07,0.14,189.62,obstruction
0.15,1.10,0.16,194.43,obstruction
0.18,1.07,0.20,191.87,obstruction
0.10,1.08,0.10,190.06,obstruction
0.17,1.09,0.19,187.35,obstruction
0.13,1.09,0.17,189.38,obstruction
0.11,1.09,0.11,192.44,obstruction
0.12,1.09,0.14,192.19,obstruction
0.14,1.09,0.14,196.02,obstruction
0.09,1.09,0.10,190.79,obstruction
0.18,1.10,0.19,193.17,obstruction
0.09,1.09,0.12,189.11,obstruction
0.12,1.09,0.13,186.70,obstruction
0.15,1.08,0.19,188.93,obstruction
0.10,1.09,0.11,187.24,obstruction
0.13,1.09,0.15,197.42,obstruction
0.15,1.09,0.17,190.96,obstruction
0.10,1.09,0.09,196.45,obstruction
0.16,1.09,0.18,198.15,obstruction
0.13,1.09,0.17,195.35,obstruction
0.12,1.09,0.12,195.35,obstruction
0.15,1.09,0.19,191.50,obstruction
0.14,1.09,0.14,199.73,obstruction
0.11,1.09,0.14,196.61,obstruction
0.17,1.09,0.20,192.96,obstruction
0.10,1.09,0.14,194.88,obstruction
0.12,1.09,0.14,189.16,obstruction
0.14,1.08,0.17,197.76,obstruction
0.08,1.09,0.10,195.08,obstruction
0.10,1.09,0.13,195.36,obstruction
0.13,1.09,0.18,193.86,obstruction
0.08,1.09,0.09,189.70,obstruction
0.13,1.09,0.16,198.43,obstruction
0.14,1.09,0.19,195.69,obstruction
0.07,1.09,0.09,200.82,obstruction
0.15,1.09,0.18,195.03,obstruction
0.13,1.08,0.16,191.74,obstruction
0.09,1.08,0.10,186.92,obstruction
0.13,1.09,0.14,186.29,obstruction
0.08,1.08,0.10,194.39,obstruction
0.12,1.09,0.13,191.95,obstruction
0.14,1.08,0.17,197.17,obstruction
0.10,1.10,0.10,192.76,obstruction
0.11,1.08,0.12,199.66,obstruction
0.13,1.09,0.15,193.98,obstruction
0.06,1.09,0.08,192.39,obstruction
0.12,1.09,0.12,185.94,obstruction
0.11,1.10,0.13,189.50,obstruction
0.09,1.09,0.10,184.50,obstruction
0.14,1.09,0.15,191.20,obstruction
0.08,1.09,0.10,186.32,obstruction
0.10,1.09,0.14,194.46,obstruction
0.13,1.09,0.15,179.61,obstruction
0.11,1.09,0.12,186.93,obstruction
0.15,1.09,0.18,184.41,obstruction
0.12,1.09,0.13,191.31,obstruction
0.12,1.09,0.12,188.15,obstruction
0.15,1.08,0.18,188.53,obstruction
0.09,1.09,0.11,190.89,obstruction
0.14,1.09,0.15,193.22,obstruction
0.10,1.09,0.13,188.16,obstruction
0.09,1.09,0.09,187.90,obstruction
0.14,1.08,0.17,188.10,obstruction
0.08,1.09,0.10,189.93,obstruction
0.08,1.09,0.10,190.14,obstruction
0.11,1.09,0.13,184.14,obstruction
0.08,1.09,0.09,187.62,obstruction
0.16,1.09,0.16,187.84,obstruction
0.10,1.09,0.14,195.57,obstruction
0.08,1.08,0.10,191.68,obstruction
0.15,1.09,0.15,186.94,obstruction
0.08,1.09,0.10,184.10,obstruction
0.11,1.09,0.14,186.67,obstruction
0.14,1.09,0.13,188.01,obstruction
0.07,1.10,0.09,186.41,obstruction
0.13,1.09,0.15,188.93,obstruction
0.15,1.11,0.13,195.01,obstruction
0.09,1.10,0.11,188.58,obstruction
0.17,1.09,0.18,196.44,obstruction
0.10,1.08,0.12,190.70,obstruction
0.15,1.09,0.19,202.60,obstruction
0.20,1.09,0.19,193.75,obstruction
0.11,1.10,0.14,199.80,obstruction
0.18,1.09,0.19,193.05,obstruction
0.17,1.09,0.16,196.55,obstruction
0.12,1.09,0.12,195.85,obstruction
0.16,1.09,0.18,193.10,obstruction
0.13,1.10,0.14,194.32,obstruction
0.09,1.09,0.11,192.56,obstruction
0.17,1.09,0.20,195.11,obstruction
0.09,1.09,0.12,191.95,obstruction
0.11,1.09,0.13,184.90,obstruction
0.15,1.10,0.19,189.95,obstruction
0.10,1.09,0.10,192.70,obstruction
0.12,1.09,0.16,197.93,obstruction
0.15,1.09,0.17,191.56,obstruction
0.07,1.09,0.09,194.03,obstruction
0.15,1.08,0.16,190.17,obstruction
0.12,1.09,0.15,195.66,obstruction
0.11,1.08,0.11,197.55,obstruction
0.17,1.09,0.20,189.88,obstruction
0.12,1.09,0.14,196.26,obstruction
0.11,1.09,0.12,194.88,obstruction
0.19,1.08,0.20,205.12,obstruction
0.11,1.08,0.12,195.23,obstruction
0.15,1.09,0.13,195.37,obstruction
0.14,1.08,0.20,190.36,obstruction
0.07,1.09,0.08,189.03,obstruction
0.13,1.09,0.13,192.89,obstruction
0.13,1.09,0.15,188.79,obstruction
0.09,1.09,0.07,191.72,obstruction
0.12,1.09,0.17,180.36,obstruction
0.08,1.09,0.12,186.58,obstruction
0.09,1.09,0.10,187.29,obstruction
0.13,1.08,0.19,189.97,obstruction
0.07,1.09,0.10,182.34,obstruction
0.10,1.09,0.14,187.99,obstruction
0.11,1.09,0.16,182.37,obstruction
0.08,1.09,0.10,189.34,obstruction
0.12,1.08,0.19,184.67,obstruction
0.09,1.09,0.14,187.66,obstruction
0.10,1.09,0.13,190.20,obstruction
0.11,1.09,0.17,198.13,obstruction
0.07,1.09,0.11,189.74,obstruction
0.11,1.09,0.14,194.07,obstruction
0.14,1.09,0.16,188.93,obstruction
0.09,1.09,0.10,195.22,obstruction
0.14,1.09,0.17,191.33,obstruction
0.11,1.09,0.15,197.27,obstruction
0.08,1.09,0.12,186.88,obstruction
0.14,1.09,0.19,191.32,obstruction
0.11,1.09,0.13,188.11,obstruction
0.11,1.09,0.15,192.20,obstruction
0.13,1.09,0.17,189.25,obstruction
0.06,1.09,0.09,196.48,obstruction
0.12,1.09,0.16,187.69,obstruction
0.11,1.08,0.14,196.37,obstruction
0.08,1.09,0.09,188.71,obstruction
0.13,1.10,0.16,194.83,obstruction
0.09,1.09,0.11,187.94,obstruction
0.12,1.09,0.12,190.69,obstruction
0.13,1.09,0.15,186.00,obstruction
0.05,1.09,0.05,191.97,obstruction
0.10,1.09,0.11,184.86,obstruction
0.09,1.09,0.14,190.21,obstruction
0.09,1.09,0.12,186.10,obstruction
0.12,1.09,0.17,194.23,obstruction
0.08,1.09,0.12,197.09,obstruction
0.13,1.09,0.17,191.04,obstruction
0.10,1.07,0.18,184.02,obstruction
0.08,1.09,0.12,186.89,obstruction
0.13,1.08,0.22,194.97,obstruction
0.06,1.09,0.12,187.48,obstruction
0.12,1.09,0.14,191.14,obstruction
0.14,1.09,0.17,183.65,obstruction
0.06,1.08,0.10,190.02,obstruction
0.13,1.09,0.15,184.54,obstruction
0.11,1.09,0.13,191.37,obstruction
0.08,1.09,0.10,187.93,obstruction
0.14,1.08,0.15,191.82,obstruction
0.10,1.09,0.10,183.53,obstruction
0.12,1.09,0.15,185.44,obstruction
0.13,1.09,0.14,188.37,obstruction
0.10,1.09,0.11,186.51,obstruction
0.17,1.09,0.19,186.76,obstruction
0.11,1.09,0.11,187.53,obstruction
0.14,1.09,0.14,184.56,obstruction
0.16,1.08,0.20,182.58,obstruction
0.10,1.09,0.11,181.74,obstruction
0.16,1.09,0.15,183.80,obstruction
0.12,1.09,0.14,183.70,obstruction
0.08,1.08,0.09,181.52,obstruction
0.15,1.09,0.14,188.09,obstruction
0.08,1.09,0.09,183.94,obstruction
0.09,1.09,0.10,191.10,obstruction
0.16,1.09,0.15,188.87,obstruction
0.07,1.08,0.09,194.49,obstruction
0.13,1.07,0.17,186.82,obstruction
0.13,1.09,0.12,191.36,obstruction
0.13,1.09,0.14,193.23,obstruction
0.16,1.08,0.18,185.19,obstruction
0.10,1.09,0.10,188.34,obstruction
0.17,1.10,0.17,185.60,obstruction
0.13,1.08,0.19,188.90,obstruction
0.10,1.08,0.14,189.67,obstruction
0.20,1.08,0.23,197.86,obstruction
0.10,1.09,0.16,196.76,obstruction
0.14,1.08,0.16,191.18,obstruction
0.16,1.09,0.21,188.26,obstruction
0.09,1.10,0.12,192.46,obstruction
0.15,1.09,0.24,189.78,obstruction
0.16,1.09,0.20,196.44,obstruction
0.12,1.09,0.13,198.52,obstruction
0.17,1.09,0.23,192.78,obstruction
0.14,1.09,0.16,195.79,obstruction
0.14,1.09,0.17,191.35,obstruction
0.23,1.09,0.21,198.17,obstruction
0.13,1.09,0.16,197.79,obstruction
0.15,1.10,0.15,199.84,obstruction
0.17,1.09,0.23,203.97,obstruction
0.12,1.09,0.14,198.31,obstruction
0.16,1.09,0.17,201.28,obstruction
0.19,1.09,0.24,201.89,obstruction
0.16,1.09,0.15,201.12,obstruction
0.16,1.10,0.17,202.46,obstruction
0.21,1.09,0.23,196.58,obstruction
0.15,1.10,0.18,198.39,obstruction
0.14,1.09,0.19,204.22,obstruction
0.21,1.09,0.25,205.14,obstruction
0.14,1.09,0.19,204.69,obstruction
0.16,1.09,0.20,197.82,obstruction
0.19,1.09,0.24,206.74,obstruction
0.15,1.08,0.17,204.34,obstruction
0.15,1.09,0.18,201.90,obstruction
0.19,1.08,0.22,201.97,obstruction
0.13,1.09,0.18,204.79,obstruction
0.14,1.08,0.18,203.09,obstruction
0.22,1.10,0.26,202.80,obstruction
0.15,1.08,0.21,207.97,obstruction
0.15,1.11,0.19,205.44,obstruction
0.21,1.09,0.25,203.82,obstruction
0.19,1.09,0.23,203.18,obstruction
0.16,1.09,0.21,207.47,obstruction
0.18,1.09,0.22,206.18,obstruction
0.17,1.09,0.25,204.67,obstruction
0.12,1.09,0.18,203.83,obstruction
0.14,1.09,0.20,205.79,obstruction
0.19,1.09,0.25,210.70,obstruction
0.14,1.09,0.18,207.85,obstruction
0.14,1.09,0.19,207.27,obstruction
0.15,1.08,0.22,202.16,obstruction
0.12,1.09,0.18,208.91,obstruction
0.10,1.09,0.13,203.15,obstruction
0.15,1.08,0.19,197.60,obstruction
0.13,1.09,0.17,191.75,obstruction
0.08,1.09,0.11,201.15,obstruction
0.13,1.09,0.14,197.93,obstruction
0.13,1.09,0.16,192.11,obstruction
0.10,1.09,0.12,200.31,obstruction
0.14,1.09,0.14,195.95,obstruction
0.13,1.09,0.16,190.45,obstruction
0.10,1.08,0.10,195.60,obstruction
0.14,1.09,0.14,192.95,obstruction
0.12,1.09,0.16,196.60,obstruction
0.09,1.09,0.10,194.30,obstruction
0.16,1.09,0.19,192.35,obstruction
0.10,1.10,0.15,196.43,obstruction
0.11,1.09,0.11,193.91,obstruction
0.18,1.10,0.21,192.38,obstruction
0.10,1.09,0.17,196.12,obstruction
0.13,1.09,0.15,200.16,obstruction
0.14,1.08,0.22,204.43,obstruction
0.11,1.09,0.17,200.94,obstruction
0.16,1.08,0.18,201.94,obstruction
0.16,1.09,0.22,201.87,obstruction
0.11,1.09,0.14,199.86,obstruction
0.16,1.09,0.16,201.18,obstruction
0.18,1.08,0.22,202.47,obstruction
0.12,1.09,0.15,199.26,obstruction
0.16,1.08,0.22,195.60,obstruction
0.20,1.09,0.22,199.45,obstruction
0.11,1.09,0.16,200.95,obstruction
0.16,1.09,0.20,202.23,obstruction
0.18,1.09,0.22,205.01,obstruction
0.13,1.09,0.17,201.21,obstruction
0.15,1.10,0.17,202.70,obstruction
0.17,1.08,0.24,205.75,obstruction
0.12,1.09,0.16,207.95,obstruction
0.15,1.08,0.17,205.65,obstruction
0.16,1.10,0.21,205.83,obstruction
0.11,1.08,0.16,198.44,obstruction
0.10,1.09,0.13,200.92,obstruction
0.11,1.08,0.16,200.83,obstruction
0.06,1.09,0.10,200.59,obstruction
0.06,1.09,0.08,199.22,obstruction
0.12,1.09,0.16,201.24,obstruction
0.07,1.09,0.11,198.44,obstruction
0.10,1.08,0.09,195.75,obstruction
0.13,1.09,0.15,195.10,obstruction
0.09,1.09,0.08,190.82,obstruction
0.12,1.09,0.14,199.49,obstruction
0.19,1.10,0.21,197.24,obstruction
0.12,1.09,0.13,193.47,obstruction
0.20,1.09,0.20,192.34,obstruction
0.14,1.11,0.19,194.04,obstruction
0.12,1.09,0.16,201.37,obstruction
0.18,1.09,0.21,199.29,obstruction
0.14,1.10,0.15,192.32,obstruction
0.13,1.08,0.11,197.76,obstruction
0.18,1.09,0.20,192.68,obstruction
0.12,1.08,0.15,201.16,obstruction
0.10,1.09,0.11,195.78,obstruction
0.17,1.09,0.17,194.04,obstruction
0.08,1.09,0.12,194.72,obstruction
0.13,1.09,0.12,192.51,obstruction
0.14,1.09,0.18,201.13,obstruction
0.08,1.09,0.09,192.79,obstruction
0.11,1.09,0.13,193.15,obstruction
0.17,1.09,0.18,189.22,obstruction
0.08,1.08,0.09,192.29,obstruction
0.17,1.09,0.18,189.34,obstruction
0.14,1.09,0.19,187.67,obstruction
0.11,1.09,0.13,191.61,obstruction
0.15,1.09,0.21,190.58,obstruction
0.13,1.08,0.15,194.27,obstruction
0.11,1.09,0.14,194.01,obstruction
0.17,1.09,0.22,196.35,obstruction
0.09,1.09,0.16,192.88,obstruction
0.13,1.09,0.16,185.61,obstruction
0.15,1.09,0.23,191.88,obstruction
0.11,1.08,0.14,190.49,obstruction
0.12,1.09,0.19,198.10,obstruction
0.16,1.08,0.22,193.82,obstruction
0.06,1.08,0.12,190.09,obstruction
0.13,1.10,0.19,193.59,obstruction
0.13,1.09,0.19,190.65,obstruction
0.08,1.09,0.12,195.70,obstruction
0.13,1.09,0.21,192.77,obstruction
0.14,1.09,0.17,194.99,obstruction
0.10,1.09,0.13,195.32,obstruction
0.13,1.09,0.20,190.91,obstruction
0.13,1.09,0.16,195.28,obstruction
0.08,1.09,0.12,194.24,obstruction
0.19,1.09,0.21,193.24,obstruction
0.10,1.09,0.16,193.67,obstruction
0.12,1.09,0.17,195.51,obstruction
0.17,1.09,0.22,198.98,obstruction
0.11,1.09,0.17,200.24,obstruction
0.13,1.09,0.19,197.87,obstruction
0.17,1.10,0.23,201.06,obstruction
0.13,1.08,0.19,198.23,obstruction
0.13,1.09,0.19,198.59,obstruction
0.17,1.10,0.22,204.67,obstruction
0.11,1.08,0.18,201.91,obstruction
0.13,1.09,0.20,194.46,obstruction
0.16,1.09,0.24,202.28,obstruction
0.11,1.09,0.17,200.76,obstruction
0.11,1.09,0.16,198.28,obstruction
0.17,1.08,0.21,192.62,obstruction
0.12,1.10,0.18,201.03,obstruction
0.14,1.09,0.17,200.04,obstruction
0.20,1.09,0.24,200.72,obstruction
0.14,1.09,0.19,210.79,obstruction
0.13,1.09,0.16,205.37,obstruction
0.19,1.09,0.22,202.08,obstruction
0.17,1.09,0.21,201.99,obstruction
0.14,1.08,0.18,212.35,obstruction
0.17,1.09,0.23,207.55,obstruction
0.15,1.08,0.21,203.90,obstruction
0.11,1.10,0.16,202.35,obstruction
0.16,1.08,0.21,210.07,obstruction
0.18,1.10,0.22,205.74,obstruction
0.12,1.08,0.18,203.87,obstruction
0.13,1.09,0.16,203.71,obstruction
0.18,1.09,0.26,206.45,obstruction
0.14,1.09,0.17,207.00,obstruction
0.14,1.09,0.17,204.18,obstruction
0.17,1.09,0.22,209.01,obstruction
0.11,1.08,0.16,204.51,obstruction
0.11,1.09,0.15,202.70,obstruction
0.17,1.08,0.19,202.15,obstruction
0.10,1.09,0.15,205.85,obstruction
0.10,1.09,0.11,203.13,obstruction
0.19,1.09,0.21,191.41,obstruction
0.11,1.09,0.15,199.76,obstruction
0.09,1.09,0.14,198.70,obstruction
0.18,1.09,0.20,193.68,obstruction
0.09,1.09,0.16,198.56,obstruction
0.10,1.09,0.15,192.78,obstruction
0.17,1.09,0.23,198.47,obstruction
0.09,1.09,0.15,201.43,obstruction
0.09,1.09,0.15,198.87,obstruction
0.17,1.09,0.22,199.16,obstruction
0.13,1.09,0.17,202.40,obstruction
0.11,1.09,0.18,199.68,obstruction
0.15,1.08,0.23,199.14,obstruction
0.11,1.09,0.16,200.59,obstruction
0.12,1.09,0.16,198.27,obstruction
0.15,1.08,0.20,199.26,obstruction
0.10,1.09,0.15,200.91,obstruction
0.13,1.09,0.15,197.60,obstruction
0.16,1.08,0.19,202.88,obstruction
0.09,1.09,0.12,199.99,obstruction
0.14,1.08,0.16,195.89,obstruction
0.17,1.10,0.19,202.40,obstruction
0.08,1.08,0.13,198.57,obstruction
0.13,1.09,0.14,192.26,obstruction
0.15,1.08,0.20,197.43,obstruction
0.11,1.08,0.13,193.97,obstruction
0.16,1.09,0.15,198.33,obstruction
0.16,1.09,0.21,203.94,obstruction
0.10,1.09,0.13,197.45,obstruction
0.15,1.09,0.15,194.50,obstruction
0.17,1.09,0.21,197.87,obstruction
0.14,1.09,0.14,191.21,obstruction
0.15,1.09,0.17,194.83,obstruction
0.17,1.09,0.22,196.07,obstruction
0.14,1.10,0.15,196.16,obstruction
0.14,1.09,0.14,200.60,obstruction
0.17,1.08,0.20,198.73,obstruction
0.09,1.09,0.12,198.09,obstruction
0.14,1.09,0.17,201.97,obstruction
0.17,1.09,0.19,197.83,obstruction
0.09,1.09,0.11,198.04,obstruction
0.12,1.09,0.15,204.27,obstruction
0.16,1.09,0.17,199.91,obstruction
0.08,1.09,0.10,198.56,obstruction
0.15,1.09,0.15,198.63,obstruction
0.13,1.09,0.17,190.76,obstruction
0.09,1.09,0.10,200.21,obstruction
0.16,1.08,0.17,201.00,obstruction
0.13,1.09,0.18,198.88,obstruction
0.11,1.08,0.10,197.31,obstruction
0.17,1.10,0.20,195.18,obstruction
0.11,1.09,0.16,200.44,obstruction
0.09,1.09,0.13,194.40,obstruction
0.17,1.09,0.23,198.90,obstruction
0.08,1.08,0.14,197.02,obstruction
0.12,1.09,0.15,192.34,obstruction
0.17,1.11,0.19,195.89,obstruction
0.08,1.08,0.13,191.92,obstruction
0.14,1.09,0.16,190.66,obstruction
0.14,1.09,0.22,194.48,obstruction
0.11,1.10,0.14,192.09,obstruction
0.14,1.09,0.16,196.12,obstruction
0.17,1.08,0.24,197.26,obstruction
0.10,1.08,0.15,191.91,obstruction
0.16,1.09,0.20,199.90,obstruction
0.20,1.09,0.22,199.03,obstruction
0.12,1.09,0.15,198.54,obstruction
0.16,1.09,0.21,201.97,obstruction
0.18,1.09,0.23,198.61,obstruction
0.12,1.09,0.15,194.05,obstruction
0.13,1.09,0.20,201.75,obstruction
0.15,1.09,0.21,198.75,obstruction
0.12,1.09,0.17,199.48,obstruction
0.15,1.09,0.20,207.49,obstruction
0.16,1.09,0.23,202.52,obstruction
0.10,1.08,0.14,200.98,obstruction
0.14,1.09,0.15,202.69,obstruction
0.17,1.09,0.22,200.02,obstruction
0.11,1.09,0.14,197.14,obstruction
0.14,1.09,0.17,204.24,obstruction
0.17,1.09,0.19,203.87,obstruction
0.12,1.09,0.16,199.66,obstruction
0.15,1.09,0.19,195.26,obstruction
0.18,1.09,0.23,198.25,obstruction
0.12,1.09,0.15,197.18,obstruction
0.12,1.09,0.15,201.09,obstruction
0.17,1.10,0.22,203.69,obstruction
0.12,1.09,0.13,199.90,obstruction
0.13,1.08,0.16,201.37,obstruction
0.18,1.10,0.21,200.71,obstruction
0.10,1.09,0.13,196.53,obstruction
0.12,1.09,0.15,200.22,obstruction
0.18,1.08,0.22,200.93,obstruction
0.12,1.10,0.14,196.67,obstruction
0.12,1.09,0.15,198.51,obstruction
0.16,1.08,0.17,195.83,obstruction
0.07,1.08,0.09,196.19,obstruction
0.11,1.09,0.15,200.42,obstruction
0.18,1.09,0.18,194.81,obstruction
0.08,1.09,0.08,195.55,obstruction
0.15,1.08,0.17,193.95,obstruction
0.13,1.09,0.15,185.15,obstruction
0.08,1.09,0.08,189.85,obstruction
0.11,1.09,0.13,192.80,obstruction
0.11,1.09,0.10,199.30,obstruction
0.06,1.09,0.06,192.93,obstruction
0.08,1.08,0.10,196.61,obstruction
0.05,1.09,0.05,183.53,obstruction
0.05,1.09,0.05,187.07,obstruction
0.05,1.09,0.06,185.68,obstruction
0.04,1.09,0.04,181.42,obstruction
0.05,1.09,0.06,182.73,obstruction
0.05,1.09,0.05,182.67,obstruction
0.05,1.09,0.07,179.56,obstruction
0.05,1.08,0.08,186.88,obstruction
0.05,1.09,0.08,176.16,obstruction
0.06,1.09,0.09,183.03,obstruction
0.05,1.09,0.06,177.54,obstruction
0.06,1.09,0.08,174.55,obstruction
0.05,1.09,0.09,177.57,obstruction
0.06,1.09,0.08,187.01,obstruction
0.05,1.09,0.09,179.21,obstruction
0.05,1.09,0.07,184.10,obstruction
0.06,1.09,0.10,177.45,obstruction
0.06,1.09,0.09,178.70,obstruction
0.06,1.08,0.09,185.33,obstruction
0.06,1.08,0.08,189.29,obstruction
0.06,1.08,0.07,180.27,obstruction
0.08,1.08,0.12,183.98,obstruction
0.09,1.09,0.15,185.24,obstruction
0.08,1.09,0.16,180.55,obstruction
0.07,1.10,0.15,181.52,obstruction
0.07,1.09,0.11,173.66,obstruction
0.08,1.09,0.12,185.31,obstruction
0.08,1.09,0.11,187.70,obstruction
0.09,1.09,0.12,183.08,obstruction
0.11,1.09,0.13,195.96,obstruction
0.11,1.09,0.14,186.06,obstruction
0.14,1.09,0.19,191.63,obstruction
0.16,1.10,0.15,186.31,obstruction
0.18,1.10,0.18,195.88,obstruction
